,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
357,6661,6661,RT @mention smart! Apple opens a pop-up store in Austin so people in for #SXSW can get new iPads. bit.ly/i41H53 (via @mention @mention,,Positive emotion,RT smart! Apple opens a pop-up store in Austin so people in for can get new iPads. bit.ly/i41H53 (via,POS,2,POS,0.909906268119812
358,2007,2007,"Lonely Planet has made the Austin Guide free for #sxsw grab it, you never know when you will need it. {link}",,No emotion toward brand or product,"Lonely Planet has made the Austin Guide free for grab it, you never know when you will need it. {link}",NEU,1,POS,0.7677040696144104
359,2777,2777,Had no idea that @mention quietly launched its Hotpot review product last fall #outoftheloop #sxsw.  Look into it.,,No emotion toward brand or product,Had no idea that quietly launched its Hotpot review product last fall Look into it.,NEU,1,NEU,0.638748049736023
360,2695,2695,Z33: Ounce of Prevention {link} [codes valid: 12:00-3:59:59p 03/14/11] #infektd #sxsw #zlf,,No emotion toward brand or product,Z33: Ounce of Prevention {link} [codes valid: 12:00-3:59:59p 03/14/11],NEU,1,NEU,0.980761468410492
361,4747,4747,iPad 2 contest in full-swing!!  Great seeing so many of you on actsofsharing.com.  Still plenty of time to join the fun! #SXSW,iPad,Positive emotion,iPad 2 contest in full-swing!! Great seeing so many of you on actsofsharing.com. Still plenty of time to join the fun!,POS,2,POS,0.9926878213882446
362,6332,6332,"RT @mention My exclusive Apple iPad 2 Review: More of the Same, but Still Better Than the Rest {link} #bnet #biz #ipad2 #apple #sxsw #ipad",iPad,Positive emotion,"RT My exclusive Apple iPad 2 Review: More of the Same, but Still Better Than the Rest {link}",POS,2,POS,0.862215518951416
363,385,385,My Google calendar's Saturday night is a giant overlap of #sxsw parties.,,No emotion toward brand or product,My Google calendar's Saturday night is a giant overlap of parties.,NEU,1,NEG,0.6031797528266907
364,1854,1854,saw #Hashable pushed out an update to its iPhone app - looks ready to use as the paperless biz card solution for  #SXSW,iPad or iPhone App,Positive emotion,saw pushed out an update to its iPhone app - looks ready to use as the paperless biz card solution for,POS,2,NEU,0.6113787889480591
365,6830,6830,RT @mention Unloading the iPads  {link} #sxsw #apple #ipad2,,No emotion toward brand or product,RT Unloading the iPads {link},NEU,1,NEU,0.9370968341827391
366,2607,2607,Even I use an iPhone now. RT @mention From evidence at #SxSW they might as well call this country the United States of Apple. #sxswsa,iPhone,Positive emotion,Even I use an iPhone now. RT From evidence at they might as well call this country the United States of Apple.,POS,2,NEU,0.7386274933815002
367,934,934,"Farooqui: Now about mobile. iOS, with Android catching up fast and will grow more once they allow in-app purchasing. #gamesfortv #sxsw",Android,Positive emotion,"Farooqui: Now about mobile. iOS, with Android catching up fast and will grow more once they allow in-app purchasing.",POS,2,POS,0.9138132333755492
368,23,23,"Photo: Just installed the #SXSW iPhone app, which is really nice! http://tumblr.com/x6t1pi6av7",iPad or iPhone App,Positive emotion,"Photo: Just installed the iPhone app, which is really nice! ,",POS,2,POS,0.9890661239624025
369,3090,3090,Is SXSW getting its own Apple store? - SXSW Baby! {link} #sxsw,,No emotion toward brand or product,Is SXSW getting its own Apple store? - SXSW Baby! {link},NEU,1,POS,0.7032697200775146
370,1887,1887,#SXSW: iPad Design Headaches (Take Two Tablet and Call Me in the Morning) {link},iPad,Negative emotion,iPad Design Headaches (Take Two Tablet and Call Me in the Morning) {link},NEG,0,NEG,0.7597851753234863
371,7023,7023,"We will connect to it too! RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,"We will connect to it too! RT Google to Launch Major New Social Network Called Circles, Possibly Today {link}",NEU,1,POS,0.9678871035575868
372,2014,2014,"A huge THANK U to the nice person who found my iPhone (blue, white stripes) on the 4th floor of the ConventionCenter &amp; brought it back #sxsw",,No emotion toward brand or product,"A huge THANK U to the nice person who found my iPhone (blue, white stripes) on the 4th floor of the ConventionCenter &amp; brought it back",NEU,1,POS,0.9870059490203856
373,6662,6662,"RT @mention Smartphone breakdown at #sxsw (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",iPhone,Positive emotion,"RT Smartphone breakdown at (unofficial) - 98.5% iPhones, 1% Android, .03% Blackberry, .02% Symbian / Windows / Other",POS,2,NEU,0.7231513261795044
374,6513,6513,"RT @mention RT @mention Arriving in the US for #sxsw, will be looking for a MicroSIM for data in my iPhone // recommendations @mention",,No emotion toward brand or product,RT RT Arriving in the US for will be looking for a MicroSIM for data in my iPhone // recommendations,NEU,1,POS,0.5263192653656006
375,997,997,Hey #sxsw people! Survival tip no 2. Great vegitarian/vegan right in the think of the action. Mr Natural! {link} #sxswsurvival,,No emotion toward brand or product,Hey people! Survival tip no 2. Great vegitarian/vegan right in the think of the action. Mr Natural! {link},NEU,1,POS,0.981901466846466
376,83,83,"Nice!! RT @mention Hey, Apple fans! Get a peek at the space that's slated to be a pop-up #SXSW Apple Store tomorrow: {link}",Apple,Positive emotion,"Nice!! RT Hey, Apple fans! Get a peek at the space that's slated to be a pop-up Apple Store tomorrow: {link}",POS,2,POS,0.9713146090507508
377,43,43,Mashable! - The iPad 2 Takes Over SXSW [VIDEO] #ipad #sxsw #gadgets {link},,No emotion toward brand or product,Mashable! - The iPad 2 Takes Over SXSW [VIDEO] {link},NEU,1,POS,0.8087941408157349
378,6278,6278,RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,RT Love it. &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.9825353622436525
379,8301,8301,#Apple set to open popup shop in core of #SXSW action in downtown #Austin {link} #ipad,Apple,Positive emotion,set to open popup shop in core of action in downtown {link},POS,2,NEU,0.9552623629570008
380,8077,8077,Health sessions at #sxsw (via @mention {link},,No emotion toward brand or product,Health sessions at (via {link},NEU,1,NEU,0.981947660446167
381,3800,3800,Hey @mention your app won't download from the Android app market. Just a heads up #SXSW,Android App,Negative emotion,Hey your app won't download from the Android app market. Just a heads up,NEG,0,NEG,0.7241843342781067
382,7353,7353,Final preparations for launch underway. Join up tomorrow - 03/10 - we've got a special Android promotion starting then! #SXSW,Android,Positive emotion,Final preparations for launch underway. Join up tomorrow - 03/10 - we've got a special Android promotion starting then!,POS,2,POS,0.9443328380584716
383,1233,1233,Apple set to open popoup shop in Austin at #sxsw {link},,No emotion toward brand or product,Apple set to open popoup shop in Austin at {link},NEU,1,NEU,0.8720588684082031
384,2522,2522,"#SXSW Tradeshow floor: Engage w/ our multi-touch interactive wall, take part in an Augmented Reality in 3D and enter to win an iPad.",,No emotion toward brand or product,"Tradeshow floor: Engage w/ our multi-touch interactive wall, take part in an Augmented Reality in 3D and enter to win an iPad.",NEU,1,POS,0.8759730458259583
385,8832,8832,free #sxsw playlist.. enjoy {link},,No emotion toward brand or product,free playlist.. enjoy {link},NEU,1,POS,0.9880098700523376
386,6424,6424,RT @mention Our NFB Films app for Android is now available for download: {link} {link} Just in time for #SXSW!,,No emotion toward brand or product,RT Our NFB Films app for Android is now available for download: {link} {link} Just in time for,NEU,1,NEU,0.5946162343025208
387,39,39,VatorNews - Google And Apple Force Print Media to Evolve? {link} #sxsw,,No emotion toward brand or product,VatorNews - Google And Apple Force Print Media to Evolve? {link},NEU,1,NEU,0.8523863554000854
388,450,450,Web Devs: Don't wait in line for iPad 2 at #sxsw signup for New Relic using promo SXSW2011 and be eligible to win one {link},,No emotion toward brand or product,Web Devs: Don't wait in line for iPad 2 at signup for New Relic using promo SXSW2011 and be eligible to win one {link},NEU,1,POS,0.5178251266479492
389,6731,6731,RT @mention The #SXSW iPhone app is mocking me. Like I have the money to be there - COME ON.,,No emotion toward brand or product,RT The iPhone app is mocking me. Like I have the money to be there - COME ON.,NEU,1,NEG,0.9791488647460938
390,1753,1753,Hashable + American Psycho woot! RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},,No emotion toward brand or product,Hashable + American Psycho woot! RT New post: Business cards are dead: Send me your card via Hashable at {link},NEU,1,NEU,0.8114908337593079
391,315,315,Unloading at #apple store corner of 6th and congress in Austin. Temp store for #SXSW  {link},,No emotion toward brand or product,Unloading at store corner of 6th and congress in Austin. Temp store for {link},NEU,1,NEU,0.9712039232254028
392,5354,5354,"RT @mention 40 minutes til the @mention #SXSW Party. Free Beer, Free Maudies Tacos, Free iPad 2, Android Tablet &amp; Kindle giveaway bit.ly/ajs2011",Android,Positive emotion,"RT 40 minutes til the Party. Free Beer, Free Maudies Tacos, Free iPad 2, Android Tablet &amp; Kindle giveaway bit.ly/ajs2011",POS,2,POS,0.935425341129303
393,7514,7514,#SxSW - &quot;Pre and Post iPad - The Death of Flash&quot; - {link},,No emotion toward brand or product,- &quot;Pre and Post iPad - The Death of Flash&quot; - {link},NEU,1,NEG,0.5542582869529724
394,7288,7288,"Dennis Crowley on competitors: I think we're starting to compete against the bigger guys, facebook, google #checkins  #sxsw",,No emotion toward brand or product,"Dennis Crowley on competitors: I think we're starting to compete against the bigger guys, facebook, google",NEU,1,NEU,0.5500935316085815
395,7185,7185,Yea!!! Another Google product that isn't available for Google Apps yet: Google Hotpot. #sxsw,Other Google product or service,Negative emotion,Yea!!! Another Google product that isn't available for Google Apps yet: Google Hotpot.,NEG,0,NEG,0.807871401309967
396,4232,4232,Whrrl girls handing out chances to win 2 Audi cars! Come find us! #SXSW (@mention Apple Store SXSW) {link},,No emotion toward brand or product,Whrrl girls handing out chances to win 2 Audi cars! Come find us! (@mention Apple Store SXSW) {link},NEU,1,POS,0.9656927585601808
397,4792,4792,"#sxsw @mention omitting Flash on Apple seems effective, even though they have h264 - maybe we do need to break old things #browserwars",Apple,Positive emotion,"omitting Flash on Apple seems effective, even though they have h264 - maybe we do need to break old things",POS,2,NEU,0.8311439752578735
398,4617,4617,Interesting RT @mention Google analytics can track offsite links as virtual pg views using Script. #moreknowledge #sxsw #mitharvard,,Positive emotion,Interesting RT Google analytics can track offsite links as virtual pg views using Script.,POS,2,POS,0.7593986988067627
399,312,312,"Those who are tweeting that Google is coming out with Circles platform today are outside of the circle, keep up #itsnot #sxsw",,No emotion toward brand or product,"Those who are tweeting that Google is coming out with Circles platform today are outside of the circle, keep up",NEU,1,NEU,0.8664144277572632
400,5847,5847,RT @mention Google maps usage on mobile exceeded desktop usage on xmas and new years day for the first time ÛÓ Marissa Mayer at #sxsw.,,No emotion toward brand or product,RT Google maps usage on mobile exceeded desktop usage on xmas and new years day for the first time ÛÓ Marissa Mayer at,NEU,1,NEU,0.7774707078933716
401,6406,6406,"RT @mention Ok, so it's come to building custom MAPS on Google Maps for each night of #SxSW to organize party itineraries. #Productive.",,No emotion toward brand or product,"RT Ok, so it's come to building custom MAPS on Google Maps for each night of to organize party itineraries.",NEU,1,NEU,0.6896224617958069
402,8968,8968,#tapworthy #winning #tigerblood the tenets of iPad design? #sxsw,iPad,Positive emotion,the tenets of iPad design?,POS,2,NEU,0.7563105821609497
403,5929,5929,"RT @mention Google's Marissa Mayer demo'ing &quot;contextual discovery&quot; - using where you are, your history, time of search to refine results. #sxsw",,No emotion toward brand or product,"RT Google's Marissa Mayer demo'ing &quot;contextual discovery&quot; - using where you are, your history, time of search to refine results.",NEU,1,NEU,0.8127227425575256
404,8413,8413,@mention That's impressive for a &quot;popup&quot; store. You must have purchased yourself an iPad 2. Enjoy #SXSW.,iPad,Positive emotion,That's impressive for a &quot;popup&quot; store. You must have purchased yourself an iPad 2. Enjoy,POS,2,POS,0.9784289002418518
405,2304,2304,"&quot;...by the law of averages, better than Buzz&quot; RT @mention &quot;Google Circles will be ______ &quot;  #sxsw",,Positive emotion,"&quot;...by the law of averages, better than Buzz&quot; RT &quot;Google Circles will be ______ &quot;",POS,2,POS,0.517192542552948
406,3112,3112,"LOVE my new iPhone case, featuring @mention RT @mention - @mention So glad you got case! #zazzlesxsw #SXSW {link}",Other Apple product or service,Positive emotion,"LOVE my new iPhone case, featuring RT - So glad you got case! {link}",POS,2,POS,0.992573380470276
407,5184,5184,"RT @mention &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our #vets deserve nothing less! #sxsw #letshookup",Google,No emotion toward brand or product,"RT &quot;IAVA wants to be the Google of nonprofits.&quot; / yes, we do b/c our deserve nothing less!",NEU,1,NEU,0.6564642190933228
408,4926,4926,How many of you are in Austin? Follow @mention to find out what our Googlers are up to at #sxsw {link},,No emotion toward brand or product,How many of you are in Austin? Follow to find out what our Googlers are up to at {link},NEU,1,NEU,0.7840044498443604
409,8363,8363,"Not to hate on the iPad, but fleets of nerds armed with iPads navigating through crowds is as far from cool as I've EVER seen #sxsw",iPad,Negative emotion,"Not to hate on the iPad, but fleets of nerds armed with iPads navigating through crowds is as far from cool as I've EVER seen",NEG,0,POS,0.8229813575744629
410,5011,5011,"At Your Mom Has an iPad: Designing for Boomers at SXSW.
{link} #SXSW",,No emotion toward brand or product,At Your Mom Has an iPad: Designing for Boomers at SXSW. {link},NEU,1,NEU,0.737411618232727
411,3357,3357,"CBS, SCVNGR Launch Spy Game at SXSW: If you have some downtime during this... {link} #News #cbs #scvngr #sxsw #Cyber #iPhone",,No emotion toward brand or product,"CBS, SCVNGR Launch Spy Game at SXSW: If you have some downtime during this... {link}",NEU,1,NEU,0.9587830901145936
412,3080,3080,Killer meet ups with new and old friends today from Apple and Microsoft to solo killers and many in between #letschangetheworld #sxsw,Apple,Positive emotion,Killer meet ups with new and old friends today from Apple and Microsoft to solo killers and many in between,POS,2,POS,0.5160895586013794
413,3777,3777,"RT ÛÏ@mention Hoot!! *New Blog Post:* #HootSuite Mobile for #SXSW ~ Updates for iPhone, #BlackBerry &amp; #Android - {link}",,No emotion toward brand or product,"RT ÛÏ@mention Hoot!! *New Blog Post:* Mobile for ~ Updates for iPhone, &amp; - {link}",NEU,1,NEU,0.758743405342102
414,5182,5182,RT @mention &quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki #enchantment #sxsw,Apple,Negative emotion,RT &quot;I believe in God because there is no other explanation for Apple's continued existence.&quot; Guy Kawasaki,NEG,0,POS,0.8900066614151001
415,6730,6730,RT @mention The #SXSW Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},,No emotion toward brand or product,RT The Apple &quot;pop-up&quot; store was nuts. Was still packed at 11:30. {link},NEU,1,NEG,0.8597661256790161
416,7542,7542,"My Twitter is full of people who are at #sxsw, buying the iPad 2, or doing both. At least my pity party is keeping me busy, I suppose...",,No emotion toward brand or product,"My Twitter is full of people who are at buying the iPad 2, or doing both. At least my pity party is keeping me busy, I suppose...",NEU,1,NEG,0.930778741836548
417,5709,5709,RT @mention Facebook Killers - Google Circles to be Announced at SXSW Interactive Festival {link} #google #sxsw,Other Google product or service,Positive emotion,RT Facebook Killers - Google Circles to be Announced at SXSW Interactive Festival {link},POS,2,NEU,0.8085595965385437
418,7617,7617,@mention re do not track. What are yr thoughts on Google's incognito browsing? #sxsw #payingwithdata,,No emotion toward brand or product,re do not track. What are yr thoughts on Google's incognito browsing?,NEU,1,NEU,0.805449903011322
419,7420,7420,"So the Apple store is a huge success already! Methinks the Live Music Capitol could use one fulltime, eh? #nudgenudge #appleATXdt #SXSW",Apple,Positive emotion,"So the Apple store is a huge success already! Methinks the Live Music Capitol could use one fulltime, eh?",POS,2,POS,0.991100013256073
420,5237,5237,RT @mention #iPad design tip: if it looks like a physical object ppl will interact with it like itÛªs one&quot; #sxsw #tapworthy #gsdm,iPad,Positive emotion,RT design tip: if it looks like a physical object ppl will interact with it like itÛªs one&quot;,POS,2,NEU,0.9742674231529236
421,1885,1885,Win an iPad at SXSW via @mention #sxsw {link},iPad,Positive emotion,Win an iPad at SXSW via {link},POS,2,POS,0.5613336563110352
422,8712,8712,Just because google patented something i.e. (Age of domain in rankings algorithm) doesn't mean they use it #qagb #SXSW,,Negative emotion,Just because google patented something i.e. (Age of domain in rankings algorithm) doesn't mean they use it,NEG,0,NEU,0.9473642110824584
423,272,272,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for #SXSW can get their new iPads. http:/ {link},,No emotion toward brand or product,Surprise! Apple has opened a pop-up store in Austin so that the nerds in town for can get their new iPads. http:/ {link},NEU,1,NEU,0.6244154572486877
424,8338,8338,@mention takin' #galaxys4g  4 test drive @mention #sxsw n c how #tmobile #4g holds up in packed downtown #atx #austintx #samsunggalaxys #android,,No emotion toward brand or product,takin' 4 test drive n c how holds up in packed downtown,NEU,1,NEU,0.8949275612831116
425,8444,8444,Watching the Man U game at the Radisson while waiting for the next talk about the iPad vs android #sxsw,,No emotion toward brand or product,Watching the Man U game at the Radisson while waiting for the next talk about the iPad vs android,NEU,1,NEU,0.6171027421951294
426,1653,1653,"Uh oh. :-\ RT @mention I left my WHITE iPhone 4 in a cab in Austin at #SXSW  Internet, please help.",,No emotion toward brand or product,"Uh oh. :-\ RT I left my WHITE iPhone 4 in a cab in Austin at Internet, please help.",NEU,1,NEG,0.9774476289749146
427,6215,6215,RT @mention Just posted my interview with @mention about the @mention story. That was really fun! {link} #AppSavvy #sxsw,,No emotion toward brand or product,RT Just posted my interview with about the story. That was really fun! {link},NEU,1,POS,0.9841710925102234
428,7458,7458,Google supposedly announcing new Social Networking service called &quot;circles&quot; today at #sxsw {link},,No emotion toward brand or product,Google supposedly announcing new Social Networking service called &quot;circles&quot; today at {link},NEU,1,NEU,0.7880242466926575
429,7522,7522,"To all our #SXSW friends, don't forget to download the #SXSWGO iPhone/iPad app. {link}",,No emotion toward brand or product,"To all our friends, don't forget to download the iPhone/iPad app. {link}",NEU,1,POS,0.8517178297042847
430,8756,8756,Users drive 12B+ miles a year with Google Maps Navigation ^JR #sxsw,Other Google product or service,Positive emotion,Users drive 12B+ miles a year with Google Maps Navigation ^JR,POS,2,NEU,0.8694091439247131
431,173,173,attention #sxsw'ers - {link} - rumored pop-up temporary Apple store for all your #sxsw iPad 2 launch needs.,Apple,Positive emotion,attention - {link} - rumored pop-up temporary Apple store for all your iPad 2 launch needs.,POS,2,NEU,0.6911066770553589
432,6496,6496,RT @mention RT @mention #Social Is Too Important For #Google To Screw Up With A Big Launch Circus {link} via @mention #SXSW,,No emotion toward brand or product,RT RT Is Too Important For To Screw Up With A Big Launch Circus {link} via,NEU,1,NEG,0.9354562163352966
433,1733,1733,Fear not #SXSW-ers! RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW {link},Apple,Positive emotion,Fear not RT Confirmed! Apple store 2 week popup in Austin for {link},POS,2,NEU,0.8141876459121704
434,1697,1697,@mention #sxsw - free tunage on iTunes {link},Other Apple product or service,Positive emotion,- free tunage on iTunes {link},POS,2,NEU,0.814033031463623
435,8430,8430,@mention The geeks need somewhere downtown to line up to get the iPad 2. I'll be dropping by. #SXSW,iPad,Positive emotion,The geeks need somewhere downtown to line up to get the iPad 2. I'll be dropping by.,POS,2,POS,0.6232055425643921
436,533,533,"ÛÏ@mention Gearing up to make a splash, @mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW {link} - Boom!",,No emotion toward brand or product,"ÛÏ@mention Gearing up to make a splash, to Launch &quot;Groupon or Living Social-type&quot; Rewards at {link} - Boom!",NEU,1,NEU,0.6698894500732422
437,8018,8018,Now at designing iPad interfaces from AKQA's @mention  great HTML5 session earlier from @mention #sxsw,,No emotion toward brand or product,Now at designing iPad interfaces from AKQA's great HTML5 session earlier from,NEU,1,POS,0.9432483911514282
438,6673,6673,"RT @mention So, are you a kickass #iPhone developer? Are you at #SxSW. Want to do something cool? Follow me and shoot me a note.",iPhone,Positive emotion,"RT So, are you a kickass developer? Are you at Want to do something cool? Follow me and shoot me a note.",POS,2,POS,0.7177191376686096
439,7092,7092,Apple is opening a temporary store in Austin for #SXSW. Because people obviously want to shell out $1500 for a MacBook.,Apple,Negative emotion,Apple is opening a temporary store in Austin for Because people obviously want to shell out $1500 for a MacBook.,NEG,0,NEU,0.9524608850479126
440,4427,4427,"Please can I hear more people talk about the iPad 2, preferrably with more #sxsw hashtags -  I really have a deficit of this in my life!",iPad,Negative emotion,"Please can I hear more people talk about the iPad 2, preferrably with more hashtags - I really have a deficit of this in my life!",NEG,0,NEG,0.5085850358009338
441,807,807,"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt #sxsw",,No emotion toward brand or product,"Google to Launch Major New Social Network Called Circles, Possibly Today rww.to/f6BCEt",NEU,1,NEU,0.7217294573783875
442,5286,5286,"RT @mention #SXSW Come see Bitbop in Austin #gdgtaustin at the PureVolume House
504 Trinity on Monday, March 14th {link}",,No emotion toward brand or product,"RT Come see Bitbop in Austin at the PureVolume House 504 Trinity on Monday, March 14th {link}",NEU,1,NEU,0.9251636862754822
443,766,766,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at #SXSW) {link} via @mention",,No emotion toward brand or product,"Google to Launch Major New Social Network Called Circles, Possibly Today (Updated - not today, not at {link} via",NEU,1,NEU,0.9350547194480896
444,8334,8334,knitted staircase in attendance at #sxsw party tomo 7pm hosted by @mention &amp; @mention {link},,No emotion toward brand or product,knitted staircase in attendance at party tomo 7pm hosted by &amp; {link},NEU,1,NEU,0.8651887774467468
445,1844,1844,"Just got a shiny new #iPad2 at #SXSW ? Discover new music with {link} (built in HTML5, not Flash - looks great on iPad)",iPad,Positive emotion,"Just got a shiny new at ? Discover new music with {link} (built in HTML5, not Flash - looks great on iPad)",POS,2,POS,0.964777946472168
446,4574,4574,@mention New #UberSocial 4 #iPhone now in App Store includes UberGuide to #SXSW sponsored by #Mashable {link},,No emotion toward brand or product,New 4 now in App Store includes UberGuide to sponsored by {link},NEU,1,POS,0.5669101476669312
447,1729,1729,My first #SXSW survival kit. iPhone not in the shot because I'm using it to take the picture.  {link} I might be ready.,iPhone,Positive emotion,My first survival kit. iPhone not in the shot because I'm using it to take the picture. {link} I might be ready.,POS,2,POS,0.6360775828361511
448,3120,3120,Festival Explorer Austin Edition helps keep track of SXSW bands you want to see &amp; makes recommendations too: {link} #fb #sxsw,,No emotion toward brand or product,Festival Explorer Austin Edition helps keep track of SXSW bands you want to see &amp; makes recommendations too: {link},NEU,1,NEU,0.6113799810409546
449,5414,5414,RT @mention Apple announces pop-up store at #SXSW. See our take on the future of pop-up stores here: {link},,No emotion toward brand or product,RT Apple announces pop-up store at See our take on the future of pop-up stores here: {link},NEU,1,NEU,0.7151170372962952
450,5346,5346,RT @mention 1 hour ago apple didn't have a store in downtown austin and now there is a store with hundreds of people there! #iPad2 #SXSW,,No emotion toward brand or product,RT 1 hour ago apple didn't have a store in downtown austin and now there is a store with hundreds of people there!,NEU,1,NEG,0.7717828154563904
451,5583,5583,RT @mention Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment #uosxsw #sxsw,Other Google product or service,Negative emotion,RT Brought up how Google Maps had rerouted all images of JCPenney to images of Macys or trashy restraunts. They had no comment,NEG,0,NEU,0.6415606737136841
452,4374,4374,Really tempted to get the iPad 2 #sxsw,iPad,Positive emotion,Really tempted to get the iPad 2,POS,2,POS,0.8316873908042908
453,6660,6660,RT @mention Smart company. RT @mention It's not a rumor: Apple opening up a temporary store in downtown Austin for #SXSW &amp;iPad 2 launch bit.ly/g03MZB,Apple,Positive emotion,RT Smart company. RT It's not a rumor: Apple opening up a temporary store in downtown Austin for &amp;iPad 2 launch bit.ly/g03MZB,POS,2,NEU,0.5692295432090759
454,6927,6927,RT @mention When will Google Circles launch? {link} &quot;May have good timing given Twitter? #sxsw,,No emotion toward brand or product,RT When will Google Circles launch? {link} &quot;May have good timing given Twitter?,NEU,1,POS,0.632300615310669
455,8092,8092,Locals must shop there too--prove the mkt RT @mention Apple to open temporary store for #SXSW at 6th and Congress {link},,No emotion toward brand or product,Locals must shop there too--prove the mkt RT Apple to open temporary store for at 6th and Congress {link},NEU,1,NEU,0.8357755541801453
456,4018,4018,Wiebe walking through conceptual graphing {link} #sxsw / @mention you'd be loving this,,No emotion toward brand or product,Wiebe walking through conceptual graphing {link} / you'd be loving this,NEU,1,POS,0.9764971137046814
457,4434,4434,My Verizon iPhone is kicking hairy butts at SXSW. How's your AT&amp;T phone doing? :-D #SXSW {link},iPhone,Positive emotion,My Verizon iPhone is kicking hairy butts at SXSW. How's your AT&amp;T phone doing? :-D {link},POS,2,POS,0.9821021556854248
458,1560,1560,All this @mention #sxsw buzz makes me wish I had an Android or I-Phone.  #beforetwitter I wouldn't have had such envy.,iPhone,Positive emotion,All this buzz makes me wish I had an Android or I-Phone. I wouldn't have had such envy.,POS,2,NEU,0.734825611114502
459,8559,8559,Guy next to me is carefully studying the &quot;best parties at #SXSW 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!,,No emotion toward brand or product,Guy next to me is carefully studying the &quot;best parties at 11&quot; spreadsheet he made on on his iPad. But it's an iPad 1. N00B!,NEU,1,NEU,0.6671375632286072
460,6426,6426,"RT @mention Out of a room of 50+ people, only 1 other person than I makes accessible apps...And he works for Google Android #SXSW #donline",,No emotion toward brand or product,"RT Out of a room of 50+ people, only 1 other person than I makes accessible apps...And he works for Google Android",NEU,1,NEU,0.5136176943778992
461,2634,2634,Now at the better living through cloud computing #SXSW session with John Wiley from Google #bettercloud,,No emotion toward brand or product,Now at the better living through cloud computing session with John Wiley from Google,NEU,1,POS,0.9644007086753844
462,4587,4587,Get Your New WordPress Blog Indexed In 24 Hours [checklist] {link} #SXSW,,No emotion toward brand or product,Get Your New WordPress Blog Indexed In 24 Hours [checklist] {link},NEU,1,NEU,0.6444216370582581
463,8812,8812,"Hey, #SxSW attendees. Summon your own town car when party hopping with an iPhone and @mention Nothing short of magic. {link}",,No emotion toward brand or product,"Hey, attendees. Summon your own town car when party hopping with an iPhone and Nothing short of magic. {link}",NEU,1,NEU,0.704785943031311
464,4687,4687,Who's #winning #SXSW the day before it even begins? Apple - {link} /@mention,,No emotion toward brand or product,Who's the day before it even begins? Apple - {link} /@mention,NEU,1,NEU,0.8018856048583984
465,7710,7710,#SXSW learning how Google is about to get all &quot;Contextual&quot; with our &quot;Discovery&quot;... (@mention Austin Convention Center) {link},,No emotion toward brand or product,learning how Google is about to get all &quot;Contextual&quot; with our &quot;Discovery&quot;... (@mention Austin Convention Center) {link},NEU,1,POS,0.5379347801208496
466,4787,4787,(Y)RT @mention New  #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},,No emotion toward brand or product,(Y)RT New for now in the App Store includes UberGuide to sponsored by {link},NEU,1,POS,0.5307512283325195
467,7295,7295,Google knows everything!! Map of people traffic around the world #sxtxstate #sxsw {link},Google,Positive emotion,Google knows everything!! Map of people traffic around the world {link},POS,2,POS,0.7839003205299377
468,2223,2223,Marissa Mayer: #Google Will Connect the #Digital &amp; Physical Worlds Through #Mobile {link} #SXSW,,No emotion toward brand or product,Marissa Mayer: Will Connect the &amp; Physical Worlds Through {link},NEU,1,NEU,0.6697422862052917
469,5772,5772,"RT @mention Get it while it's hot! Latest version of Whrrl is available 2day 4Android, iPhone &amp; BB! @mention FOR BLACKBERRY! :-) #SXSW",iPad or iPhone App,Positive emotion,"RT Get it while it's hot! Latest version of Whrrl is available 2day 4Android, iPhone &amp; BB! FOR BLACKBERRY! :-)",POS,2,POS,0.9828097820281982
470,5093,5093,RT @mention @mention (or anyone who knows @mention found your deaddd iPhone outside the Blogger Lounge...contact me so i can reunite you with it! :) #SXSW,,No emotion toward brand or product,RT (or anyone who knows found your deaddd iPhone outside the Blogger Lounge...contact me so i can reunite you with it! :),NEU,1,NEU,0.7820848822593689
