,index,tweet_text,emotion_in_tweet_is_directed_at,label,alt_label,class,pred_label,pred_scores
7600,7600,"Google Circles' Looms, But Do Google's Nerds 'Get' Social? #SxSW | @mention {link} via @mention",,No emotion toward brand or product,NEU,1,NEU,0.9071492552757263
7601,7601,"Dear Lanyrd -- you're site is awesome to use for #sxsw, but i wish you had an iphone app!",iPad or iPhone App,Positive emotion,POS,2,POS,0.9514910578727722
7602,7602,Credit Card companies know 2 years before you do that you're likely to get a divorce @mention (Google) #sxsw #urbanmyth,,No emotion toward brand or product,NEU,1,NEG,0.6405840516090393
7603,7603,No biz cards! Bump on iphone or google me RT @mention #SXSW is when I basically become automatic business card dispenser for a week,,No emotion toward brand or product,NEU,1,NEU,0.646588921546936
7604,7604,apple store #sxsw line is moving at the front. these fruit basket imacs better be worth it!,Apple,Positive emotion,POS,2,POS,0.7520934343338013
7605,7605,#Foursquare + #Gowalla updating to V3.0; just in time for #SXSW.  Gowalla def stepped it up w/ their new #Android UI.,Android App,Positive emotion,POS,2,POS,0.9494595527648926
7606,7606,Buttons are a hack around direct interaction. Use the medium. #tapworthy #iPad #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.6462292671203613
7607,7607,"If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin.",,No emotion toward brand or product,NEU,1,POS,0.5588420629501343
7608,7608,"If you were able to afford to attend #sxsw or buy an iPad today, consider saving a few $$$ for Japan earthquake relief. Just sayin. #fb",,No emotion toward brand or product,NEU,1,POS,0.5496475696563721
7609,7609,&quot;We're about to pass you up Opera.&quot; -@mention (Google) to @mention (Opera Dev Rel.) #sxsw #zing,,No emotion toward brand or product,NEU,1,POS,0.6112814545631409
7610,7610,#foursquare and @mention now sees #google as their competition not just location-based or game apps. #SXSW #checkins,,No emotion toward brand or product,NEU,1,NEU,0.8279480338096619
7611,7611,Anyone here at #SXSW know where the &quot;PopUp&quot; Apple Store will be in Downtown Austin? :) #Apple #ipad2 #purchase :),,No emotion toward brand or product,NEU,1,POS,0.8649271130561829
7612,7612,"if you were at the #pepsicostage yesterday, please check your bag. You may have my iPad. The lock screen will tell you it's mine. #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.654157817363739
7613,7613,Groups were challenged with coming up with an iPhone app to solve their parenting/start-up issues #sxsw,,No emotion toward brand or product,NEU,1,POS,0.50911545753479
7614,7614,"Apple store coming 2 Austin for SXSW.   RT: &quot;@mention Before It Even Begins, Apple Wins #SXSW {link} on @mention",Apple,Positive emotion,POS,2,POS,0.8886579275131226
7615,7615,Apple store craziness at #sxsw - 360 view: {link} {link},,No emotion toward brand or product,NEU,1,POS,0.7109417915344238
7616,7616,Popup store de gadgets da Apple no #SXSW {link},,No emotion toward brand or product,NEU,1,NEU,0.6853480935096741
7617,7617,@mention re do not track. What are yr thoughts on Google's incognito browsing? #sxsw #payingwithdata,,No emotion toward brand or product,NEU,1,NEU,0.8447616100311279
7618,7618,&quot;Where does search stop and discovery stop? It's a revolution&quot; by Google #DiscoveryTalk #SXSW,,No emotion toward brand or product,NEU,1,POS,0.8541785478591919
7619,7619,Apple store downtown Austin open til Midnight. #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.8124760389328003
7620,7620,ÛÏFoursquare for bands&quot; just in time for #SXSW {link},iPad or iPhone App,Positive emotion,POS,2,POS,0.6893183588981628
7621,7621,Apple Store gets another mention: {link} - RT @mention #SxSW - Downtown Austin Apple Store: Congress &amp; West 6th Street...,,No emotion toward brand or product,NEU,1,NEU,0.8637315034866333
7622,7622,Temperature going up :) RT @mention @mention  @mention &amp;  @mention having fun at #google [pic] #SXSW {link},Google,Positive emotion,POS,2,POS,0.9637414813041687
7623,7623,Apple store had wifi 64 gig ipad 2's only. #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.718904435634613
7624,7624,Apple Store has had a line down the block all week long at #sxsw amazing,Apple,Positive emotion,POS,2,POS,0.9809853434562683
7625,7625,Making sure I packed everything I need for #sxsw. iPhone. iPad. Chargers. Business cards. Pants. Missing anything?,,No emotion toward brand or product,NEU,1,POS,0.8689171671867371
7626,7626,"#papasangre I would be so grateful if you made an audio game for Android, please. #sxsw",,No emotion toward brand or product,NEU,1,POS,0.9817666411399841
7627,7627,"I dont care if people use android or iphones, but when see a browsering in #IE and takeing notes in word then I need to comment :-| #SXSW",,No emotion toward brand or product,NEU,1,NEU,0.6599982976913452
7628,7628,Apple Store is buzzing: {link} - RT @mention Speaking of #sxsw: how about that #apple store on 6th and congress? Would...,Apple,Positive emotion,POS,2,POS,0.9083122611045837
7629,7629,&quot;There is no other explanation for Apple's continued survival than the existence of God&quot; #GuyKawasaki #sxsw,Apple,Negative emotion,NEG,0,NEU,0.8839607238769531
7630,7630,apple store line at #sxsw {link},,No emotion toward brand or product,NEU,1,NEU,0.7095128893852234
7631,7631,"Apple store peeps come running, high-fiving all in line. Open any sec? Enuf for all us chumps? #SXSW #ipad2 {link}",Apple,Positive emotion,POS,2,POS,0.8311892747879028
7632,7632,iPad 2s are popping up everywhere here at #SXSW. Are there a glut of iPads on sale on Craigslist now?,,No emotion toward brand or product,NEU,1,POS,0.5165453553199768
7633,7633,#papasangre producers new audio experience iPhone awesomeness #nightjar looks (or rather sounds) amazing. #sxsw,iPhone,Positive emotion,POS,2,POS,0.987508237361908
7634,7634,Yes we were RT @mention Apple store downtown Austin open til Midnight. #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.5147890448570251
7635,7635,"W/ the core week of data still to come, @mention searches for #SXSW are up +23% vs. '10. (Source: Trends) #measure   {link}",,No emotion toward brand or product,NEU,1,NEU,0.5543572902679443
7636,7636,Can I share what a great time I has tonight at the @mention privacy it's 1986 party.   Great job Brian R.  #sxsw,,No emotion toward brand or product,NEU,1,POS,0.9902347326278687
7637,7637,"Papa Sangre, an immersive audio game for IPhone, is free today. Highly recommended. #PapaSangre #SxSW",iPad or iPhone App,Positive emotion,POS,2,POS,0.9826835989952087
7638,7638,"@mention re:new features of google maps,ex:ability to see inside amazing museums and be able to zoom to the brushstroke #SXSW #LoveHer",Other Google product or service,Positive emotion,POS,2,POS,0.9844878315925598
7639,7639,"I was there. It was nuts. RT @mention iPad 2 in hand, awesome dude gave me cutsies on a 3 hour line. #austin #apple #sxsw #winning",iPad,Positive emotion,POS,2,POS,0.9905760288238525
7640,7640,Whoa! There's a dude in front of me using Google Wave! #sxsw #xplat,,Positive emotion,POS,2,POS,0.8844053745269775
7641,7641,&quot;There's a reason why Google isn't in social -- they are too technical.&quot; #sxsw #comments,Google,Negative emotion,NEG,0,NEG,0.9624138474464417
7642,7642,Epic. There's just one guy waiting in line for the iPad 2 in Austin at SXSW. {link} #sxsw #ipad #ipad2,,No emotion toward brand or product,NEU,1,POS,0.914397120475769
7643,7643,"aight, here's my wed + thurs list of #sxsw possibilities: {link} i hope to see all my twitter buds out + about atx this week!",,No emotion toward brand or product,NEU,1,POS,0.9613120555877686
7644,7644,"Enough already .... ÛÏ@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxswÛ",,Negative emotion,NEG,0,NEU,0.9124380946159363
7645,7645,people already lining up on the #sxsw #apple store at 6th and Congress. Festival promises to be much more attracting than that!,Apple,Positive emotion,POS,2,POS,0.6395255327224731
7646,7646,#sxflip breaking(?) iPhone version of Flipboard is ther next product #sxsw yay!,iPad or iPhone App,Positive emotion,POS,2,POS,0.8851072788238525
7647,7647,@mention really disappointed with the iPad app - lots of error messages have to switch to tweet deck for the rest of #sxsw,iPad or iPhone App,Negative emotion,NEG,0,NEG,0.9814002513885498
7648,7648,@mention Reason 19: Keep Parakeets employed! {link} Keep track of where the ladies are at #SXSW {link},,No emotion toward brand or product,NEU,1,NEU,0.7447705864906311
7649,7649,"For some reason Cisco networking gear at #SXSW doesn't like working with iPhones, known issue so why use Cisco for mostly iPhone crowed?",,No emotion toward brand or product,NEU,1,NEG,0.9068853855133057
7650,7650,"Another great panel at 5 pm at the Hilton - Austin's own @mention Nik Daftary:  Left Brain Search = Google, Right Brain Search = X #sxsw",,No emotion toward brand or product,NEU,1,POS,0.957759439945221
7651,7651,Another great review of Super Kaiju Hero Force: &quot;The jokes are a little childish but who am I to judge since I'm 13.&quot; LOL! #iphone #sxsw,,No emotion toward brand or product,NEU,1,POS,0.9769718050956726
7652,7652,Another great spreadsheet of all the #SXSW parties - {link},,No emotion toward brand or product,NEU,1,POS,0.9839776158332825
7653,7653,Pick Up Great Unlockable Deals by Checking Into Places on Google Latitude [Apps] {link} #GoogleBlog #SXSW #VIP,Other Google product or service,Positive emotion,POS,2,POS,0.8445699214935303
7654,7654,Just met Rebecca Moore fr google @mention - amazing #womenintech come see her room6ab Austin conf ctr #sxswi #sxsw,,No emotion toward brand or product,NEU,1,POS,0.9764161705970764
7655,7655,#sxsw=appreciation for Twitter. My account has never seen such action (from me). iPhone battery now dead. Found an outlet. #backinbusiness,,No emotion toward brand or product,NEU,1,POS,0.7283236980438232
7656,7656,@mention recounts the batshit insanity doubling as &quot;creativity&quot; that ensures they &quot;don't suck&quot;. Google 'michaels room groupon' #sxsw,,No emotion toward brand or product,NEU,1,NEG,0.9758560657501221
7657,7657,"just ordered my ipad 2 and am excited to be at #SXSW, but it all seems silly with what's happening in japan right now.",iPad,Positive emotion,POS,2,NEU,0.541088879108429
7658,7658,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link}  #sxsw #ipad2,Apple,No emotion toward brand or product,NEU,1,POS,0.8268625140190125
7659,7659,Score a free imo tshirt outside the SXSW Apple store today at 2:15 PM &amp; check out imo's app for the iPad 2  {link} #sxsw #ipad2,iPad or iPhone App,Positive emotion,POS,2,POS,0.8268625140190125
7660,7660,Lots o' free music from #SXSW bands: {link} and {link},,No emotion toward brand or product,NEU,1,POS,0.9699666500091553
7661,7661,Google street car at #SXSW.   @mention Brush Square Park {link},,No emotion toward brand or product,NEU,1,NEU,0.5486581325531006
7662,7662,Google Street View car on 6th and Brazos. Timing is everything.  #SXSW,,No emotion toward brand or product,NEU,1,NEU,0.5165164470672607
7663,7663,Farmers prefer Balckberries over iPhones and Andriod devices. More durable? Anti-Apple feelings?  #mobilefarm #sxsw,iPhone,Negative emotion,NEG,0,NEU,0.8399946093559265
7664,7664,#iPad therefore I am.  What is the line like at the #Apple Store near #SXSW in Austin?  send pics!,iPad,Positive emotion,POS,2,POS,0.618655800819397
7665,7665,#Google Preparing To Launch #SocialMedia ÛÏCirclesÛ at #sxsw ÛÓ Or Maybe Not {link} via @mention,,No emotion toward brand or product,NEU,1,NEU,0.9730177521705627
7666,7666,@mention reporting the #SXSW Apple Store for TWIT. #Sonoma  {link},,No emotion toward brand or product,NEU,1,NEU,0.693160891532898
7667,7667,Horrible repressed memories of the Apple spinning beach ball coming back at the #progressbar talk. #sxsw,Apple,Negative emotion,NEG,0,NEG,0.9811014533042908
7668,7668,Google fires a shot at Foursquare with check-in rewards and titles {link} #Android #EastSidePies #GoogleMaps #SXSW #ToyJoyBuy,,No emotion toward brand or product,NEU,1,NEU,0.8389946222305298
7669,7669,Google fires a shot at Foursquare with check-in rewards and titles {link} #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.8827233910560608
7670,7670,Awesome presentation on digital magazines {link} #touchingstories #SXSW #gsdm,,No emotion toward brand or product,NEU,1,POS,0.9840525388717651
7671,7671,@mention Respectfully disagree about the iphone. Battery life is a problem and it isn't as ubiquitous as it seems. #project314 #sxsw,iPhone,Negative emotion,NEG,0,NEG,0.9502977728843689
7672,7672,"Very Interesting --&gt;&gt; RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,POS,0.9375870227813721
7673,7673,"Most interesting question at #SXSW so far, at Google talk: &quot;What happens to us if we lose this ability to discover and need to discover?&quot;",,No emotion toward brand or product,NEU,1,POS,0.6938683390617371
7674,7674,Very interesting. RT @mention Apple to Open Pop-Up Shop at SXSW {link} #sxsw #sxswi #popupshop #apple,Apple,Positive emotion,POS,2,POS,0.9489250779151917
7675,7675,"adaptive retail -- apple to open pop-up shop at #sxsw. skillfully done, cupertino: {link}",Apple,Positive emotion,POS,2,POS,0.7972392439842224
7676,7676,"while charging my iPhone battery, I've downloaded a .#hipstamatic pack #sxsw edition.  {link}",,No emotion toward brand or product,NEU,1,POS,0.5816898941993713
7677,7677,"#sxsw   Tried 2 days with iPAD, w/o MacBook Pro.  the experiment is over. I heart a real keyboard.",iPad,Negative emotion,NEG,0,POS,0.5411871671676636
7678,7678,For any friends coming to Austin for SXSW: {link} #Austin #sxsw,,No emotion toward brand or product,NEU,1,POS,0.8410134315490723
7679,7679,Google (tries again) to launch a new social network called Circles: {link} #sxsw,Google,No emotion toward brand or product,NEU,1,NEU,0.8138551115989685
7680,7680,Google (tries again) to launch a new social network called Circles: {link} #sxsw @mention #310409H2011,,Negative emotion,NEG,0,NEU,0.8313450813293457
7681,7681,Google (tries again) to launch a new social network called Circles: {link} #sxsw RT @mention @mention,,No emotion toward brand or product,NEU,1,NEU,0.8323473334312439
7682,7682,"The #CNNGrill is celebrating #piday with pecan, apple and strawberry rhubarb pies. Let the circumferences begin! #SXSW #SXSWI",,No emotion toward brand or product,NEU,1,POS,0.9846961498260498
7683,7683,"&quot;Gearing up to make a splash, @mention to Launch &quot;Groupon or Living Social-type&quot; Rewards at #SXSW&quot; (@mention {link}",,No emotion toward brand or product,NEU,1,POS,0.5691267848014832
7684,7684,#Google Crisis Response has a site up w/ good info on Japanese earthquake/tsunami: {link} #SXSW #SXSWi,Google,Positive emotion,POS,2,POS,0.8820006847381592
7685,7685,#SXSW: Marissa Mayer keynote- 40% Of Google Maps Usage Is Mobile (And There Are 150 Million Mobile Users),,No emotion toward brand or product,NEU,1,NEU,0.7117701768875122
7686,7686,"#SXSW: Marissa Mayer's favorite non-Google product: her Swiss watch, bought as intern 12 years ago. Brings that simplicity to Goog.",,No emotion toward brand or product,NEU,1,POS,0.8975586891174316
7687,7687,During Marissa Mayer's presentation at #SXSW they did  a demo of Google maps version 5.2 on mobile and it was pretty impressive.,Other Google product or service,Positive emotion,POS,2,POS,0.7345669269561768
7688,7688,Google Marissa Mayer: mobile phone as a cursor of physical location - new version of map fast and more real life like   #sxsw,,No emotion toward brand or product,NEU,1,POS,0.5021833777427673
7689,7689,Even security guards in Austin enjoy iPad time. #SXSW (cc @mention {link},iPad,Positive emotion,POS,2,POS,0.9378230571746826
7690,7690,"&quot;Clarity trumps density, tap quality trumps tap quantityÛ_&quot; recap of @mention iPad #sxsw talk {link}",,No emotion toward brand or product,NEU,1,POS,0.6150531768798828
7691,7691,"Our cab driver is well prepared for #sxsw - he's got a laptop, a Blackberry and iPhone by his dashboard.",,No emotion toward brand or product,NEU,1,POS,0.661469578742981
7692,7692,Go to emarketer &amp; some Google PDF snooping for marketing stats. #SXSW #elevate,,No emotion toward brand or product,NEU,1,NEU,0.8001558184623718
7693,7693,"Hiring marketers, designers, creatives, social media pros... Come see #Aquent booth 1415 #SXSW trade show. You might win iPad 2",,No emotion toward brand or product,NEU,1,POS,0.8943214416503906
7694,7694,Social marketing experts at #SXSW: Everyone has to face facts &amp; admit that Apple again showed everyone how marketing is done. #CNET,Apple,Positive emotion,POS,2,NEU,0.5767998695373535
7695,7695,Need a Workspace?  Book it from your #iPhone {link} @mention #app #SXSW #virtualoffice,,Positive emotion,POS,2,POS,0.5016152262687683
7696,7696,Thanks girl! RT @mention Congrats to @mention on winning the last @mention #iPad case for her boyfriend aw :) #SXSW #cbatsxsw,Other Apple product or service,Positive emotion,POS,2,POS,0.9905045628547668
7697,7697,Catch Charles Chen @mention SXSW &amp; ask him for a demo of ChromeOS &amp; Android access. Hint: He's wearing a Google Braille shirt. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.6419180631637573
7698,7698,"On the Early #nerdbird to #SXSW - get @mention iPhone app. Share photos of airport people. Like people of Wal-Mart, but at airports!",iPad or iPhone App,Positive emotion,POS,2,POS,0.9203510880470276
7699,7699,False alarm but could Google be blushing? RT @mention Google to Launch Major New Social Network Called Circles {link} #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.5877354145050049
7700,7700,False Alarm: Google Circles Not Coming NowÛÒand Probably Not Ever {link} more {link} #SXSW #SXSWi,,No emotion toward brand or product,NEU,1,NEG,0.8411529660224915
7701,7701,False Alarm: Google Circles Not Coming NowÛÒand Probably Not Ever? - {link} #Google #Circles #Social #SXSW,,Negative emotion,NEG,0,NEG,0.7733436226844788
7702,7702,"False Alarm: Google Circles Not Coming Now, And Probably Not Ever {link} - so much for reports that it would unveil at #sxsw",,No emotion toward brand or product,NEU,1,NEG,0.6188797354698181
7703,7703,"False Alarm: Google Circles Not Coming Now, And Probably Not Ever #sxsw {link}",,No emotion toward brand or product,NEU,1,NEG,0.7797881960868835
7704,7704,"No. Confirmed RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.7446664571762085
7705,7705,Just informed you have to take your iPad out when you have a &quot;cluttered bag.&quot; Apparently X-Ray technology can't see through books. WTF #sxsw,,No emotion toward brand or product,NEU,1,NEG,0.828631579875946
7706,7706,"97% of farmers own mobile phone, 43% of those own a smartphone. Marketshare - BB - 33% 18%  Android, 10% iPhone. #mobilefarm #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.7193865180015564
7707,7707,I'm concerned about #Adobe; #Mint migrating #Flex to #HTML5 for #iOS and #Android mobile apps. #sxsw,,No emotion toward brand or product,NEU,1,POS,0.5165286064147949
7708,7708,iPad 2 turned into giant camera looks plain stupid #sxsw,iPad,Negative emotion,NEG,0,NEG,0.9688385128974915
7709,7709,Cool Internet art: Google will eat itself. Google ads revenue used  to buy google stock. #sxsw,Google,Positive emotion,POS,2,POS,0.6491252779960632
7710,7710,#SXSW learning how Google is about to get all &quot;Contextual&quot; with our &quot;Discovery&quot;... (@mention Austin Convention Center) {link},,No emotion toward brand or product,NEU,1,POS,0.7720704078674316
7711,7711,Great Intro to #saveustechies #sxsw: VIDEO: the Surui Carbon Project from Google Earth Engine {link},Other Google product or service,Positive emotion,POS,2,POS,0.9651986360549927
7712,7712,"#SxSW approaching &amp; so are our soft launch plans.#Android demo running,flyers printed and T-shirts packed for #Austin.",,No emotion toward brand or product,NEU,1,POS,0.7190629839897156
7713,7713,"&quot;Android users are not iPhone users. (They use the Options menu, and Contextual menu)&quot; ~@mention #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.8347973227500916
7714,7714,#sxsw Android users: we're proud of you.,Android,Positive emotion,POS,2,POS,0.990685760974884
7715,7715,"Hearing from ex-Apple, ex-Pentagram industrial designer. Really cool perspective. #sxsw #gsdm",,No emotion toward brand or product,NEU,1,POS,0.9820759296417236
7716,7716,Hot Pot from Google for mobile maps is a 'very' interesting new app. #sxsw #sxswi,Other Google product or service,Positive emotion,POS,2,POS,0.9803361296653748
7717,7717,Learned from sponsored #sxsw software: 1) Austin = nice walking city; 2) Mapquest = piece of shit mapping software. (go Google Maps!) #fb,Other Google product or service,Positive emotion,POS,2,NEG,0.9207747578620911
7718,7718,"Special promo for #sxsw attendees! {link} Meetchu, quick-contact capture LYKWXHPYTERH TT66H9TJN4YE RT6N79XP37FF TYP63MMAM7W3",,No emotion toward brand or product,NEU,1,POS,0.8754541873931885
7719,7719,#SXSW impromptu Apple store line is about 2 blocks long!  {link},Apple,Positive emotion,POS,2,NEU,0.8535000085830688
7720,7720,"Out of a room of 50+ people, only 1 other person than I makes accessible apps... And he works for Google Android #SXSW #donline",,No emotion toward brand or product,NEU,1,NEU,0.776459276676178
7721,7721,"miami horror, tacos and bloody marys. i'm there. https://sites.google.com/site/frontgatesxsw11/ #sxsw",,No emotion toward brand or product,NEU,1,POS,0.5633633136749268
7722,7722,"Find me around #sxsw today, grab a @mention slap bracelet and ask me how you can win an iPad 2 from @mention",,No emotion toward brand or product,NEU,1,POS,0.6698707342147827
7723,7723,driving around austin on google street view scoping out locations. from my desk. #sxsw,Other Google product or service,Positive emotion,POS,2,NEU,0.6319829821586609
7724,7724,Rumours around Google Circles have been proven to be untrue. There was no announcement at #SXSW in Austin Texas. There must be something!,,Positive emotion,POS,2,NEU,0.9285748600959778
7725,7725,Playing around with the @mention #iPhone #app.  It's awesome.  Will be using it a lot at #SXSW,iPad or iPhone App,Positive emotion,POS,2,POS,0.9898706078529358
7726,7726,Why is #GroupMe not available in Canada for iPhone users? #SXSW - Would love to check it out.,iPad or iPhone App,Negative emotion,NEG,0,NEU,0.7263805270195007
7727,7727,@mention Route around traffic is saving Google Maps users 2 years everyday #sxsw,Other Google product or service,Positive emotion,POS,2,POS,0.53316330909729
7728,7728,Google's route around traffic function saves users 2 years EVERY DAY. Good for future? ÛÓ Marissa Mayer at #sxsw,Google,Positive emotion,POS,2,POS,0.8278355002403259
7729,7729,"#ACLU Approved? WT? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",,No emotion toward brand or product,NEU,1,NEU,0.7450780272483826
7730,7730,Android growing super fast. At Lustre Pearl - Team Android party for @mention @mention @mention just walked in. #androidsxsw #sxsw,Android,Positive emotion,POS,2,POS,0.9429351091384888
7731,7731,Happily drowning in a sea of apple macs and monster energy drink #SXSW,Other Apple product or service,Positive emotion,POS,2,POS,0.9880384206771851
7732,7732,Got my morphie iphone case in time for #SXSW! Good news =  &gt;power  + &lt;anxiety. Bad news = barely fits in my hand.,Other Apple product or service,Positive emotion,POS,2,POS,0.6819547414779663
7734,7734,"{link} harrymccracken: There are still iPad 2s to be had, at least at the #sxsw pop-up ... {link} @mention",,No emotion toward brand or product,NEU,1,NEU,0.6991714239120483
7735,7735,"After hours in the #sxsw popup #apple store, a lone security guard enjoys the #ipad2 {link}",iPad,No emotion toward brand or product,NEU,1,POS,0.7358564734458923
7736,7736,#SXSW goers wait for Apple #ipad2 in #Austin  {link} {link},,No emotion toward brand or product,NEU,1,NEU,0.6372718214988708
7737,7737,#SXSW goers want to sell your iPad so you can buy a new one? Give me a shout. #iPad,iPad,Positive emotion,POS,2,POS,0.6163612604141235
7738,7738,brace yourselves for the audio onslaught of #SXSW and enjoy this free music sampler from itunes: {link} #featuredartists,,No emotion toward brand or product,NEU,1,POS,0.9512001872062683
7739,7739,iPhone version of flipboard hopefully out this summer #sxflip #sxsw,iPad or iPhone App,Positive emotion,POS,2,POS,0.9097272753715515
7740,7740,#SXSW #personalcloud Google 'create great design principles' for great tips,,Positive emotion,POS,2,POS,0.9857035279273987
7741,7741,SXSW: Foursquare updates its merchant platform with new ÛÏSpecialsÛ {link} #Android #FlashSpecial #free #iPhone #SXSW,Android,Positive emotion,POS,2,NEU,0.7343081831932068
7742,7742,"On the first day of #SXSW, the #iPad2 launch stole a lot of the thunder. {link}",iPad,Positive emotion,POS,2,NEU,0.6183493733406067
7743,7743,Saw my first google maps street view car! #sxsw  {link},,No emotion toward brand or product,NEU,1,POS,0.8976012468338013
7744,7744,"As I understand, this is buzzing from #SXSW : group texting, groupme, iPad 2, Apple, Denis Crowley...More ?",,No emotion toward brand or product,NEU,1,POS,0.564133882522583
7745,7745,@mention RT @mention Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},iPad,Positive emotion,POS,2,NEU,0.778390645980835
7746,7746,"@mention RT @mention Come party down @mention &amp; Google tonight #sxsw: {link} Bands, food, art, interactive maps",,No emotion toward brand or product,NEU,1,POS,0.8519074320793152
7747,7747,@mention RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW Now with picture!  {link} {link},Apple,Positive emotion,POS,2,POS,0.7513219118118286
7748,7748,@mention RT @mention Gary is starting a new show &quot;Daily Grape&quot; for #iPhone only @mention #thankyouecon #SXSWÛ,,No emotion toward brand or product,NEU,1,NEU,0.6915732622146606
7749,7749,@mention RT @mention Head over to {link} by 1pm CST today to win VIP access to my acoustic solo set at #SXSW tonight,,No emotion toward brand or product,NEU,1,POS,0.5284623503684998
7750,7750,@mention RT @mention Heading to  #SXSW? The @mention Austin guide for #iPhone is free for a limited time {link},,No emotion toward brand or product,NEU,1,POS,0.6853273510932922
7751,7751,"@mention RT @mention Hoot! New Blog post: HootSuite Mobile for #SXSW ~ Updates for iPhone, BlackBerry &amp; Android {link}",,No emotion toward brand or product,NEU,1,POS,0.8656161427497864
7752,7752,@mention RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch,,No emotion toward brand or product,NEU,1,NEU,0.9040050506591797
7753,7753,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW  {link},,No emotion toward brand or product,NEU,1,POS,0.7029798626899719
7754,7754,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW (cont) {link},,No emotion toward brand or product,NEU,1,POS,0.6699052453041077
7755,7755,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored (cont) {link},,No emotion toward brand or product,NEU,1,POS,0.6794952750205994
7756,7756,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by ... {link},,No emotion toward brand or product,NEU,1,POS,0.6657711267471313
7757,7757,@mention RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by (cont) {link},,No emotion toward brand or product,NEU,1,POS,0.6764438152313232
7758,7758,@mention RT @mention Platform for Concertgoers Launches Android App in Time for SXSW - {link} #sxsw,,No emotion toward brand or product,NEU,1,NEU,0.711618959903717
7759,7759,@mention RT @mention Want a free juice pack air for iphone 4? At #SXSW? WeÛªll be giving away 5 at a 2b-announced location. Stay tuned!,,Positive emotion,POS,2,POS,0.7867618203163147
7760,7760,@mention RT @mention Who said you won't be able to get iPad 2 at #SXSW? Apple is opening pop-up store in Austin. {link},,No emotion toward brand or product,NEU,1,NEU,0.5534440279006958
7761,7761,#BooYah! RT @mention @mention Just synced my #iPad2 and full of Apple joy #SXSW ;),iPad,Positive emotion,POS,2,POS,0.9835705757141113
7762,7762,#BooYah! RT @mention &lt;---- Guess who won an iPad at the #unsix tweetup? Thanks to @mention &amp; @mention #sxsw #happydance,iPad,Positive emotion,POS,2,POS,0.9867581725120544
7763,7763,#jealous RT @mention Line for Apple's iPad 2 popup store is already wrapping around the block. #SXSW  {link},,No emotion toward brand or product,NEU,1,NEU,0.6234644651412964
7764,7764,"#SXSW ?? RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}",,No emotion toward brand or product,NEU,1,NEU,0.6785131096839905
7765,7765,Awesome! RT @mention #sxsw with @mention Come check out @mention and get your FREE custom iphone case @mention grill,,Positive emotion,POS,2,POS,0.9854458570480347
7766,7766,Awesome! RT @mention Apple's temporary megastore at #SXSW could be model for future conferences/events: {link},Apple,Positive emotion,POS,2,POS,0.980672299861908
7767,7767,Awesome! RT @mention Best thing I've heard this wknd #SXSW &quot;I gave my iPad 2 money to #Japan relief. Don't need an iPad 2.&quot; (@mention,,No emotion toward brand or product,NEU,1,POS,0.991192638874054
7768,7768,Awesome! RT @mention Download 20+ FREE tracks from the #SXSW Music Sampler available on the @mention store today!  {link},,No emotion toward brand or product,NEU,1,POS,0.9840452671051025
7769,7769,Awesome! RT @mention Heading to Austin for #SXSW? The Austin LP guide for #iPhone is free for a limited time {link},iPad or iPhone App,Positive emotion,POS,2,POS,0.9732249975204468
7770,7770,Awesome! RT @mention What happens when #Apple hires security at #SXSW #Austin  {link},,No emotion toward brand or product,NEU,1,POS,0.9627490639686584
7771,7771,Awesome! RT @mention Yes! Gowalla wins best Andoid app at the Team Android Choice Awards. Thanks all! #sxsw,Android App,Positive emotion,POS,2,POS,0.9913957715034485
