,Unnamed: 0,index,tweet_text,emotion_in_tweet_is_directed_at,label,tweet_text_cln,alt_label,class,pred_label,pred_scores
6155,6261,6261,RT @mention Livetapp will be raffling off an iPad 2 at #SXSW - check-in (and tweet it) at any sxsw show and you'll be entered to win! #music #rewards,,No emotion toward brand or product,RT Livetapp will be raffling off an iPad 2 at - check-in (and tweet it) at any sxsw show and you'll be entered to win!,NEU,1,POS,0.726421058177948
6156,6262,6262,"RT @mention Location, location location ! {link} via @mention from #google during #sxsw",,No emotion toward brand or product,"RT Location, location location ! {link} via from during",NEU,1,NEU,0.8781272172927856
6157,6263,6263,"RT @mention Location, location location ! {link} via @mention from #google during #sxsw #yam",,No emotion toward brand or product,"RT Location, location location ! {link} via from during",NEU,1,NEU,0.8781272172927856
6158,6264,6264,"RT @mention Location, location, location! Listening to Melissa Mayer of Google. #SXSW #uosxsw",,No emotion toward brand or product,"RT Location, location, location! Listening to Melissa Mayer of Google.",NEU,1,POS,0.858718991279602
6159,6265,6265,RT @mention Lonely Planet releases free Austin city guide iPhone app for #SXSW. Like there aren't enough apps cluttering up your handset.,iPad or iPhone App,Negative emotion,RT Lonely Planet releases free Austin city guide iPhone app for Like there aren't enough apps cluttering up your handset.,NEG,0,POS,0.6357835531234741
6160,6266,6266,RT @mention Lonely Planet's free guide to Austin: {link} iPhone #sxsw,,No emotion toward brand or product,RT Lonely Planet's free guide to Austin: {link} iPhone,NEU,1,NEU,0.5982619524002075
6161,6267,6267,"RT @mention Longest line at #sxsw? The Apple Store, of course.  {link}",,No emotion toward brand or product,"RT Longest line at The Apple Store, of course. {link}",NEU,1,POS,0.6905186176300049
6162,6268,6268,RT @mention Look everyone! Zomg @mention got an iPad 2 on the first day! #sxsw {link},iPad,Positive emotion,RT Look everyone! Zomg got an iPad 2 on the first day! {link},POS,2,POS,0.9393091201782227
6163,6269,6269,RT @mention Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.  #sxsw  #nfusion,,No emotion toward brand or product,RT Look for me at sxsw. I'm the bearded guy in plaid on an iPhone.,NEU,1,NEU,0.6294273138046265
6164,6270,6270,"RT @mention Looking for a cool new #iPhone twitter app to track the action at #sxsw this week, check out {link} #tweetignite",iPad or iPhone App,Positive emotion,"RT Looking for a cool new twitter app to track the action at this week, check out {link}",POS,2,POS,0.8952917456626892
6165,6271,6271,"RT @mention Looking for tech/mobile bloggers &amp; others to join iPad 2 panelist line up for #SXSW (Tues, 3:30) LMK!",,No emotion toward brand or product,"RT Looking for tech/mobile bloggers &amp; others to join iPad 2 panelist line up for (Tues, 3:30) LMK!",NEU,1,NEU,0.5674780607223511
6166,6272,6272,RT @mention Looking fwd to iPad DJ @mention at our @mention After Dark party tonight. Great first day #SXSW! {link},iPad,Positive emotion,RT Looking fwd to iPad DJ at our After Dark party tonight. Great first day {link},POS,2,POS,0.9782558083534241
6167,6273,6273,RT @mention looks like google is publicly denying that &quot;circles&quot; will be presented at #sxsw today.,,No emotion toward brand or product,RT looks like google is publicly denying that &quot;circles&quot; will be presented at today.,NEU,1,NEG,0.5363770127296448
6168,6274,6274,RT @mention Looks like this was a fun session at #SXSW: &quot;Mistakes Made Building Nextflix for iPhone&quot;: {link},iPad or iPhone App,Positive emotion,RT Looks like this was a fun session at &quot;Mistakes Made Building Nextflix for iPhone&quot;: {link},POS,2,POS,0.9729207158088684
6169,6275,6275,"RT @mention Looks very interesting RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",Google,Positive emotion,"RT Looks very interesting RT@mention Google to Launch Major New Social Network Called Circles, Possibly Today {link}",POS,2,POS,0.9730744361877441
6170,6276,6276,"RT @mention Lots of chatter around Google's new social network, Circles #SXSW -KEK",,No emotion toward brand or product,"RT Lots of chatter around Google's new social network, Circles -KEK",NEU,1,POS,0.6233788132667542
6171,6277,6277,RT @mention Lots of telecommuters &amp; co-workers in the room here.  Ppl using Skype &amp; Google docs a lot. #sxsw #looseorganizations,,No emotion toward brand or product,RT Lots of telecommuters &amp; co-workers in the room here. Ppl using Skype &amp; Google docs a lot.,NEU,1,NEU,0.5490690469741821
6172,6278,6278,RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,RT Love it. &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.9578737616539001
6173,6279,6279,RT @mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because t... {link},Apple,Positive emotion,RT Love it. at &quot;apple comes up with cool technology no one's ever heard of because t... {link},POS,2,POS,0.9816616177558899
6174,6280,6280,RT @mention Love it. @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,RT Love it. at &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.9693523049354553
6175,6281,6281,RT @mention Love it. at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,RT Love it. at &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.9693523049354553
6176,6282,6282,RT @mention Love that @mention set up a pop-up store (6th &amp; Congress) to deal with mass geek influx during ipad2 release #sxsw,iPad,Positive emotion,RT Love that set up a pop-up store (6th &amp; Congress) to deal with mass geek influx during ipad2 release,POS,2,POS,0.9312803149223328
6177,6283,6283,RT @mention Machines are an extension of ourselves eg google goggles #sxwonderful #22sxsw #sxsw,,No emotion toward brand or product,RT Machines are an extension of ourselves eg google goggles,NEU,1,NEU,0.7598810195922852
6178,6284,6284,RT @mention make sure to stop by the smilebooth! RT @mention #GSDM &amp; #Google The Industry Party for #SXSW is on. And @mention is in the house.,,No emotion toward brand or product,RT make sure to stop by the smilebooth! RT &amp; The Industry Party for is on. And is in the house.,NEU,1,POS,0.6706372499465942
6179,6285,6285,RT @mention Make sure you are donating to the JAPANESE Red Cross for #japan: {link} #sxswcares #sxsw #quake | thank YOU!,,No emotion toward brand or product,RT Make sure you are donating to the JAPANESE Red Cross for {link} | thank YOU!,NEU,1,POS,0.7454267740249634
6180,6286,6286,"RT @mention Man, Google *should* launch Circles at #SXSW. Talk about striking while the iron is hot. | @mention @mention",Google,Positive emotion,"RT Man, Google *should* launch Circles at Talk about striking while the iron is hot. |",POS,2,NEU,0.6374847292900085
6181,6287,6287,RT @mention Marc Ecko #SXSW launches #iPhone app. to autodial political change! {link} #edreform #edtech #eduVC #FightThePaddle,,Positive emotion,RT Marc Ecko launches app. to autodial political change! {link},POS,2,NEU,0.7097148895263672
6182,6288,6288,"RT @mention March 11. Austin, TX. Will people line up at the #SXSW registration or at the Apple Store? ^_^",,No emotion toward brand or product,"RT March 11. Austin, TX. Will people line up at the registration or at the Apple Store? ^_^",NEU,1,NEU,0.8113882541656494
6183,6289,6289,"RT @mention Marissa Mayer talks the future of Google maps and discusses Hotpot, its answer to location-based ratings and recommendations #SXSW -KEK",,No emotion toward brand or product,"RT Marissa Mayer talks the future of Google maps and discusses Hotpot, its answer to location-based ratings and recommendations -KEK",NEU,1,POS,0.5636110901832581
6184,6290,6290,RT @mention Marissa Mayer: #Google Will Connect the Digital &amp; Physical Worlds Through Mobile {link} #SXSW #SXSWi,,No emotion toward brand or product,RT Marissa Mayer: Will Connect the Digital &amp; Physical Worlds Through Mobile {link},NEU,1,NEU,0.7672436237335205
6185,6291,6291,RT @mention Marissa Mayer: 40% Of Google Maps Usage Is Mobile (And There Are 150 Million MobileåÊUsers) {link} #SXSW,,No emotion toward brand or product,RT Marissa Mayer: 40% Of Google Maps Usage Is Mobile (And There Are 150 Million MobileåÊUsers) {link},NEU,1,NEU,0.6707504987716675
6186,6292,6292,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,Google,Positive emotion,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},POS,2,POS,0.6411524415016174
6187,6293,6293,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW,Google,Positive emotion,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},POS,2,POS,0.6411524415016174
6188,6294,6294,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,,No emotion toward brand or product,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},NEU,1,POS,0.6411524415016174
6189,6295,6295,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW,,No emotion toward brand or product,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},NEU,1,POS,0.6411524415016174
6190,6296,6296,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,Google,Positive emotion,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},POS,2,POS,0.6411524415016174
6191,6297,6297,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW,,No emotion toward brand or product,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},NEU,1,POS,0.6411524415016174
6192,6298,6298,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,Google,Positive emotion,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},POS,2,POS,0.6411524415016174
6193,6299,6299,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #SXSW,,No emotion toward brand or product,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},NEU,1,POS,0.6411524415016174
6194,6300,6300,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw,,No emotion toward brand or product,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},NEU,1,POS,0.6411524415016174
6195,6301,6301,RT @mention Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link} #sxsw #cm48,Google,Positive emotion,RT Marissa Mayer: Google Will Connect the Digital &amp; Physical Worlds Through Mobile - {link},POS,2,POS,0.6411524415016174
6196,6302,6302,RT @mention Marissa Meyer about Google New concept &quot;The Power of Here&quot; {link} #SXSW #Google,,No emotion toward brand or product,RT Marissa Meyer about Google New concept &quot;The Power of Here&quot; {link},NEU,1,NEU,0.7398717403411865
6197,6303,6303,"RT @mention Mashable Weekend Recap: 19 Stories You May Have Missed - Twitter, android and #SXSW {link}",,No emotion toward brand or product,"RT Mashable Weekend Recap: 19 Stories You May Have Missed - Twitter, android and {link}",NEU,1,NEU,0.4838910698890686
6198,6304,6304,RT @mention mashup on mobile with contextual information in the future by #Google by Marissa Mayer #sxsw #thefutureismobile #sxsw,,No emotion toward brand or product,RT mashup on mobile with contextual information in the future by by Marissa Mayer,NEU,1,NEU,0.8386433124542236
6199,6305,6305,RT @mention Mayer making it clear that Google are going straight after foursquare &amp; gowalla with Google Hotpot. #sxsw,,No emotion toward brand or product,RT Mayer making it clear that Google are going straight after foursquare &amp; gowalla with Google Hotpot.,NEU,1,POS,0.5168969631195068
6200,6306,6306,RT @mention Mayer: 20% of Google searches are for local information #SXSW ^pr,,No emotion toward brand or product,RT Mayer: 20% of Google searches are for local information ^pr,NEU,1,NEU,0.8195526599884033
6201,6307,6307,RT @mention Mayer: I think about simplicity a lot at Google in developing products. #sxsw ^JR,,No emotion toward brand or product,RT Mayer: I think about simplicity a lot at Google in developing products. ^JR,NEU,1,POS,0.6927070617675781
6202,6308,6308,RT @mention Me too. RT @mention Love it. #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,Apple,Positive emotion,RT Me too. RT Love it. &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,POS,2,POS,0.9565116167068481
6203,6309,6309,RT @mention Media Circus: Guy walks out of Apple's popup store at #SXSW with 1st #iPad2 now. {link},,Positive emotion,RT Media Circus: Guy walks out of Apple's popup store at with 1st now. {link},POS,2,NEU,0.6768131852149963
6204,6310,6310,RT @mention Media Circus: Guy walks out of Apple's popup store at #SXSW with 1st #iPad2 now. In Austin at 6th &amp; Congress. {link},,No emotion toward brand or product,RT Media Circus: Guy walks out of Apple's popup store at with 1st now. In Austin at 6th &amp; Congress. {link},NEU,1,NEU,0.7462417483329773
6205,6311,6311,RT @mention Meet The Guy Who Bought The First iPad 2 At The #SXSW Apple Pop-Up Store {link} /by @mention,,No emotion toward brand or product,RT Meet The Guy Who Bought The First iPad 2 At The Apple Pop-Up Store {link} /by,NEU,1,POS,0.5616011023521423
6206,6312,6312,RT @mention MeetingWave iphone app's new version 1.5 {link} Submitting Android this week just before #SXSW Free downloads Please Retweet,,No emotion toward brand or product,RT MeetingWave iphone app's new version 1.5 {link} Submitting Android this week just before Free downloads Please Retweet,NEU,1,NEU,0.6052977442741394
6207,6313,6313,RT @mention Melissa Mayer of Google says credit card companies can predict a divorce with 98% accuracy based on spending patterns alone. #SXSW #guardian,,No emotion toward brand or product,RT Melissa Mayer of Google says credit card companies can predict a divorce with 98% accuracy based on spending patterns alone.,NEU,1,NEU,0.5458391904830933
6208,6314,6314,RT @mention Microsoft to launch IE9 at #SXSW: {link} Here you go @mention Maybe you can get MS to install on the  ipad :P,,No emotion toward brand or product,RT Microsoft to launch IE9 at {link} Here you go Maybe you can get MS to install on the ipad :P,NEU,1,POS,0.6554173231124878
6209,6315,6315,RT @mention Might need to go to Apple today.  I think my &quot;S&quot; &quot;X&quot; and &quot;W&quot; keys are worn out. #sxsw,,No emotion toward brand or product,RT Might need to go to Apple today. I think my &quot;S&quot; &quot;X&quot; and &quot;W&quot; keys are worn out.,NEU,1,NEU,0.49409350752830505
6210,6316,6316,12 trillion miles driven every year using @mention maps  - each day saving users 2 years in time wasted in traffic jams #SXSW,,No emotion toward brand or product,12 trillion miles driven every year using maps - each day saving users 2 years in time wasted in traffic jams,NEU,1,NEU,0.5052376985549927
6211,6317,6317,RT @mention millions of dollars have been saved at one company through the adoption of google docs. incenticize your IT teams #evolvingworkplace #sxsw,Other Google product or service,Positive emotion,RT millions of dollars have been saved at one company through the adoption of google docs. incenticize your IT teams,POS,2,POS,0.7941514849662781
6212,6318,6318,RT @mention Mindjet is going to #SXSW and to celebrate we are giving away an iPad 2! Find out how to enter here: {link},iPad,Positive emotion,RT Mindjet is going to and to celebrate we are giving away an iPad 2! Find out how to enter here: {link},POS,2,POS,0.9135701656341553
6213,6319,6319,RT @mention Mingly Apple TV a Day Giveaway! Register to win at #SXSW #Winning {link},,No emotion toward brand or product,RT Mingly Apple TV a Day Giveaway! Register to win at {link},NEU,1,POS,0.6009873151779175
6214,6320,6320,RT @mention Miss the Battelle Interview About IPad 2 &amp;Social Media last week? Find it here [video] {link} #sxsw,,No emotion toward brand or product,RT Miss the Battelle Interview About IPad 2 &amp;Social Media last week? Find it here [video] {link},NEU,1,NEU,0.672060489654541
6215,6321,6321,RT @mention Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable. #sxswEisner #sxsw,,No emotion toward brand or product,RT Monthly value of user iOS $9.50. Android $7.20. Utility apps most valuable.,NEU,1,POS,0.6556991934776306
6216,6322,6322,RT @mention More #SXSW Awesomeness! Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link},Apple,Positive emotion,RT More Awesomeness! Apple is opening up a temporary store in downtown Austin for and the iPad 2 launch {link},POS,2,POS,0.9750292897224426
6217,6323,6323,"RT @mention More free #SXSW mp3 downloads, this time from iTunes: {link} #NPAC",,No emotion toward brand or product,"RT More free mp3 downloads, this time from iTunes: {link}",NEU,1,POS,0.6091368198394775
6218,6324,6324,RT @mention Morning everyone! Our iPad 2 giveaway for #sxsw closes v shortly! You just need to sign up at {link} to enter - go for it!,,No emotion toward brand or product,RT Morning everyone! Our iPad 2 giveaway for closes v shortly! You just need to sign up at {link} to enter - go for it!,NEU,1,POS,0.9269657135009766
6219,6325,6325,RT @mention Mr Heavenly (aka the band w/ Michael Cera) ready to rock the Bat Bar at #sxsw. iPhone cameras de rigeur.,iPhone,Positive emotion,RT Mr Heavenly (aka the band w/ Michael Cera) ready to rock the Bat Bar at iPhone cameras de rigeur.,POS,2,POS,0.6104556322097778
6220,6326,6326,"RT @mention MT @mention If you were able to attend #sxsw or buy an iPad today, consider saving a few $$$ for earthquake relief. Just sayin.",,No emotion toward brand or product,"RT MT If you were able to attend or buy an iPad today, consider saving a few $$$ for earthquake relief. Just sayin.",NEU,1,NEU,0.7102497816085815
6221,6327,6327,RT @mention Must see #android app at #sxsw &quot;Bizzy&quot; {link},,Positive emotion,RT Must see app at &quot;Bizzy&quot; {link},POS,2,NEU,0.5569462180137634
6222,6328,6328,"RT @mention My #agnerd confession, using laptop, iPad and blackberry to follow #SXSW from afar to see #agchat rock it",,No emotion toward brand or product,"RT My confession, using laptop, iPad and blackberry to follow from afar to see rock it",NEU,1,NEU,0.7045348882675171
6223,6329,6329,"RT @mention My #agnerd confession, using laptop, iPad and blackberry to follow #SXSW from afar to see #agchat rock it #agnerd",,No emotion toward brand or product,"RT My confession, using laptop, iPad and blackberry to follow from afar to see rock it",NEU,1,NEU,0.7045348882675171
6224,6330,6330,"RT @mention My 1st #Billboard article: Apple, Spotify, Pandora: Tech Invades Austin @mention SXSWi 2011 {link} #SxSW",,No emotion toward brand or product,"RT My 1st article: Apple, Spotify, Pandora: Tech Invades Austin SXSWi 2011 {link}",NEU,1,POS,0.5758090019226074
6225,6332,6332,"RT @mention My exclusive Apple iPad 2 Review: More of the Same, but Still Better Than the Rest {link} #bnet #biz #ipad2 #apple #sxsw #ipad",iPad,Positive emotion,"RT My exclusive Apple iPad 2 Review: More of the Same, but Still Better Than the Rest {link}",POS,2,POS,0.816240668296814
6226,6333,6333,RT @mention My first #SXSW blog post for the @mention Grand opening of the Apple popup store {link},,No emotion toward brand or product,RT My first blog post for the Grand opening of the Apple popup store {link},NEU,1,POS,0.695314884185791
6227,6334,6334,RT @mention My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands ... {link},Apple,Positive emotion,RT My informal unscientific observation is that is by far the computer of choice at Hands ... {link},POS,2,NEU,0.7026754021644592
6228,6335,6335,RT @mention My informal unscientific observation is that #Apple is by far the computer of choice at #SXSW. Hands down.  No contest.,Apple,Positive emotion,RT My informal unscientific observation is that is by far the computer of choice at Hands down. No contest.,POS,2,NEU,0.5967102646827698
6229,6336,6336,RT @mention My post on Google/Bing Q/A with @mention @mention @mention on website ranking #SXSW #qagb {link},,No emotion toward brand or product,RT My post on Google/Bing Q/A with on website ranking {link},NEU,1,NEU,0.8702183365821838
6230,6337,6337,"RT @mention My Twitter is full of people who are at #sxsw, buying the iPad 2, or doing both. At least my pity party is keeping me busy, I suppose...",,No emotion toward brand or product,"RT My Twitter is full of people who are at buying the iPad 2, or doing both. At least my pity party is keeping me busy, I suppose...",NEU,1,NEU,0.4356575608253479
6231,6338,6338,"RT @mention MyPOV: Winner: popup Apple Store, Chevy Cruze  Losers: Investors propping up frothy startups w/ no enterprise strategy. #sxsw",Apple,Positive emotion,"RT MyPOV: Winner: popup Apple Store, Chevy Cruze Losers: Investors propping up frothy startups w/ no enterprise strategy.",POS,2,NEU,0.4922577738761902
6232,6339,6339,RT @mention Ne sapete qualcosa? ÛÏ@mention Google to Launch Major New Social Network Called Circles {link} #sxswÛ,,No emotion toward brand or product,RT Ne sapete qualcosa? ÛÏ@mention Google to Launch Major New Social Network Called Circles {link},NEU,1,NEU,0.7756812572479248
6233,6340,6340,RT @mention Need a Late Night Snack? @mention discovered some filling options at SXSWi RECAP DAY 3! {link} #sxsw #yum,,No emotion toward brand or product,RT Need a Late Night Snack? discovered some filling options at SXSWi RECAP DAY 3! {link},NEU,1,POS,0.653298020362854
6234,6341,6341,RT @mention Need a Workspace?  Book it from your #iPhone {link} @mention #app #SXSW #virtualoffice,iPad or iPhone App,Positive emotion,RT Need a Workspace? Book it from your {link},POS,2,NEU,0.8923540115356445
6235,6342,6342,RT @mention Need help finding friends and meeting up at #SXSW? Check out the FREE Where U At? Install it to save a kitten! j/k {link},,No emotion toward brand or product,RT Need help finding friends and meeting up at Check out the FREE Where U At? Install it to save a kitten! j/k {link},NEU,1,NEU,0.6813333034515381
6236,6343,6343,RT @mention New  #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},,Positive emotion,RT New for now in the App Store includes UberGuide to sponsored by {link},POS,2,NEU,0.6936960816383362
6237,6344,6344,RT @mention New #SXSW rule: no more ooing and ahing over your new iPad. We get it. Its not a big deal. Everybody has one now... :-),iPad,Negative emotion,RT New rule: no more ooing and ahing over your new iPad. We get it. Its not a big deal. Everybody has one now... :-),NEG,0,POS,0.7538184523582458
6238,6345,6345,RT @mention New #UberSocial 4 #iPhone now in the App Store includes UberGuide 2 #SXSW sponsored by #Mashable (cont) {link},iPad or iPhone App,Positive emotion,RT New 4 now in the App Store includes UberGuide 2 sponsored by (cont) {link},POS,2,NEU,0.5788635611534119
6239,6346,6346,RT @mention New #UberSocial for #iPhone now in App Store.  Includes UberGuide to #SXSW sponsored by #MashablÛ_ (cont) {link},,No emotion toward brand or product,RT New for now in App Store. Includes UberGuide to sponsored by (cont) {link},NEU,1,NEU,0.7160653471946716
6240,6347,6347,RT @mention New #UberSocial for #iPhone now in the App Store inclds UberGuide to #SXSW sponsored by #Mashable {link},,No emotion toward brand or product,RT New for now in the App Store inclds UberGuide to sponsored by {link},NEU,1,NEU,0.8103739619255066
6241,6348,6348,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW  {link},iPad or iPhone App,Positive emotion,RT New for now in the App Store includes UberGuide to {link},POS,2,NEU,0.6955724954605103
6242,6349,6349,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW {link} Got it now,,Positive emotion,RT New for now in the App Store includes UberGuide to {link} Got it now,POS,2,POS,0.5810703635215759
6243,6350,6350,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by ... {link},,No emotion toward brand or product,RT New for now in the App Store includes UberGuide to sponsored by ... {link},NEU,1,NEU,0.7332999110221863
6244,6351,6351,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable ... {link},,No emotion toward brand or product,RT New for now in the App Store includes UberGuide to sponsored by ... {link},NEU,1,NEU,0.7332999110221863
6245,6352,6352,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable (cont) {link},,No emotion toward brand or product,RT New for now in the App Store includes UberGuide to sponsored by (cont) {link},NEU,1,NEU,0.7137340903282166
6246,6353,6353,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable {link},iPad or iPhone App,Positive emotion,RT New for now in the App Store includes UberGuide to sponsored by {link},POS,2,NEU,0.6936960816383362
6247,6354,6354,RT @mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by #Mashable Û¢ JOEPIEEE,,No emotion toward brand or product,RT New for now in the App Store includes UberGuide to sponsored by Û¢ JOEPIEEE,NEU,1,NEU,0.6132141351699829
6248,6355,6355,RT @mention New #UberSocial for #iPhone out. Includes UberGuide to #SXSW sponsored by #Mashable {link} &lt; v nicely done,iPad or iPhone App,Positive emotion,RT New for out. Includes UberGuide to sponsored by {link} &lt; v nicely done,POS,2,POS,0.8976410031318665
6249,6356,6356,RT @mention New blog: Watch this @mention #sxsw {link},,No emotion toward brand or product,RT New blog: Watch this {link},NEU,1,NEU,0.899134635925293
6250,6357,6357,RT @mention new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you. #bavcid #sxsw,Other Google product or service,Positive emotion,RT new Google tool for measuring everything and displaying it in one place almost makes me cry I'm so happy. Thank you.,POS,2,POS,0.9899167418479919
6251,6358,6358,RT @mention New iPad Apps for Speech Therapy and Communication Are Showcased at #SXSW | @mention {link},iPad or iPhone App,Positive emotion,RT New iPad Apps for Speech Therapy and Communication Are Showcased at | {link},POS,2,NEU,0.8369124531745911
6252,6359,6359,RT @mention New iPad Apps For Speech Therapy And Communication Are Showcased At The #SXSW Conference {link} #sxswi #SXSH #SXSWh #hcsm #slp,iPad or iPhone App,Positive emotion,RT New iPad Apps For Speech Therapy And Communication Are Showcased At The Conference {link},POS,2,NEU,0.7884619235992432
6253,6360,6360,RT @mention New Iphone autocorrect already tried to change &quot;coworkers&quot; to &quot;visigoths.&quot; Its going to be a long five days of #sxsw,iPhone,Negative emotion,RT New Iphone autocorrect already tried to change &quot;coworkers&quot; to &quot;visigoths.&quot; Its going to be a long five days of,NEG,0,NEG,0.48207226395606995
6254,6361,6361,RT @mention New Mike Tyson game coming to the iPhone - {link} #iPhone #SXSW #VideoGames #Tyson #art #cartoon,iPad or iPhone App,Positive emotion,RT New Mike Tyson game coming to the iPhone - {link},POS,2,NEU,0.7898354530334473
6255,6362,6362,RT @mention New Post: @mention iPhone app makes it easy to connect on all social networks with people you meet  {link} #sxsw,iPad or iPhone App,Positive emotion,RT New Post: iPhone app makes it easy to connect on all social networks with people you meet {link},POS,2,POS,0.9298778772354126
6256,6363,6363,RT @mention New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive {link} #SXSW #SXSWi,,No emotion toward brand or product,RT New Post: 3 iPhone Apps We'll Be Using at South By Southwest Interactive {link},NEU,1,NEU,0.8181563019752502
6257,6364,6364,RT @mention New post: Business cards are dead: Send me your card via Hashable at #SXSW {link},,No emotion toward brand or product,RT New post: Business cards are dead: Send me your card via Hashable at {link},NEU,1,NEG,0.5159724354743958
6258,6365,6365,"RT @mention New Social Media Tool! RT @mention Google to Launch Major New Social Network, &quot;Circles&quot; -possibly Today {link} #sxsw",,No emotion toward brand or product,"RT New Social Media Tool! RT Google to Launch Major New Social Network, &quot;Circles&quot; -possibly Today {link}",NEU,1,POS,0.5189746022224426
6259,6366,6366,RT @mention New social network may debut at #SXSW Google Circles {link} #EatDrinkTweet  Not done with you yet!,,Positive emotion,RT New social network may debut at Google Circles {link} Not done with you yet!,POS,2,POS,0.5023927688598633
6260,6367,6367,"RT @mention News: iPad goes enterprise, @mention says (first look at its new ÛÏViewÛ app) {link} tip @mention #sxsw",iPad,Positive emotion,"RT News: iPad goes enterprise, says (first look at its new ÛÏViewÛ app) {link} tip",POS,2,NEU,0.6527249813079834
6261,6368,6368,"RT @mention Newspapers always chasing young readers. At #SXSW, young developers pack panel on iPad design for boomers. #yourmom",,No emotion toward brand or product,RT Newspapers always chasing young readers. At young developers pack panel on iPad design for boomers.,NEU,1,NEU,0.5234372019767761
6262,6369,6369,RT @mention Next #SXSW we're heading to is about designing iPad apps for baby boomers. What do you wish apps did that they don't yet? ^TG,,No emotion toward brand or product,RT Next we're heading to is about designing iPad apps for baby boomers. What do you wish apps did that they don't yet? ^TG,NEU,1,NEU,0.7318610548973083
6263,6370,6370,"RT @mention Next year, i'm going to set up a bootleg sidewalk cart in Austin and sell MacBook power adapters and iPhone cables. Oh, and Red Bull. #sxsw",,No emotion toward brand or product,"RT Next year, i'm going to set up a bootleg sidewalk cart in Austin and sell MacBook power adapters and iPhone cables. Oh, and Red Bull.",NEU,1,POS,0.5669434070587158
6264,6371,6371,RT @mention Nice! @mention just told me @mention was just used as a brief case study in iPad Design Paradigms panel at #SXSW.,,Positive emotion,RT Nice! just told me was just used as a brief case study in iPad Design Paradigms panel at,POS,2,POS,0.8999863266944885
